Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date..dd.mm.yyyy.,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
222911,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Malopolske,Krakow,50.054167,19.975833,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),21/01/2017,25/01/2017,,
223047,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Midi-Pyrenees,SAINT MICHEL,43.43,0.4156,OIE,Confirmed,Wild,Common Kestrel,21/01/2017,27/01/2017,,
223368,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Sachsen,Mittelsachsen,51.07,12.9,OIE,Confirmed,Wild,Unspecified Bird,21/01/2017,03/02/2017,,
222694,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Sachsen-Anhalt,Anhalt-Bitterfeld,51.74,11.95,OIE,Confirmed,Wild,Wild Duck,20/01/2017,20/01/2017,,
222751,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Vychodocesky,Hradec Kr?lov?,50.2161,15.8406,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),20/01/2017,25/01/2017,,
222909,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Mazowieckie,Wiskitki,52.082444,20.384999,OIE,Confirmed,Wild,Mallard,20/01/2017,25/01/2017,,
222910,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Malopolske,Krakow,50.051944,19.933611,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),20/01/2017,25/01/2017,,
222936,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Romania,Mures,Sancraiu de Mures,46.553241,24.510498,OIE,Confirmed,Wild,Black Swan (Cygnus Atratus),20/01/2017,27/01/2017,,
222950,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Romania,Constanta,Constanta,44.26384,28.29047,OIE,Confirmed,Wild,Whooper Swan,20/01/2017,27/01/2017,,
222951,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Romania,Constanta,Constanta,44.26384,28.29047,OIE,Confirmed,Wild,Whooper Swan,20/01/2017,27/01/2017,,
223158,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Dolnoslaskie,Bielawa,50.68,16.597222,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),20/01/2017,01/02/2017,,
223367,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Rheinland-Pfalz,Cochem-Zell,50.02,7.18,OIE,Confirmed,Wild,Swan,20/01/2017,03/02/2017,,
223409,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Nitra,Koloz,47.7867,18.1922,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),20/01/2017,05/02/2017,,
224358,Influenza - Avian,H5N5 HPAI,Europe,Southern Europe,Serbia,Srednje-banatski,Botos-reka Tamis,45.3026,20.6463,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),20/01/2017,01/03/2017,,
224359,Influenza - Avian,H5N5 HPAI,Europe,Southern Europe,Slovenia,Spodnjeposavska,river Krka,45.8786,15.5325,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),20/01/2017,01/03/2017,,
224514,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Fejer,G?rdony,47.1578,18.55,OIE,Confirmed,Wild,Greylag Goose,20/01/2017,28/02/2017,,
224514,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Fejer,G?rdony,47.1578,18.55,OIE,Confirmed,Wild,Greater White-Fronted Goose (Anser Albifrons),20/01/2017,28/02/2017,,
224514,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Fejer,G?rdony,47.1578,18.55,OIE,Confirmed,Wild,Unspecified Bird,20/01/2017,28/02/2017,,
224515,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Veszprem,Als??rs,46.9833,17.975,OIE,Confirmed,Wild,Greater White-Fronted Goose (Anser Albifrons),20/01/2017,28/02/2017,,
222691,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Brandenburg,Elbe-Elster,51.46,13.5,OIE,Confirmed,Wild,Goose,19/01/2017,20/01/2017,,
222692,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Sachsen,Mei?en,51.1,13.62,OIE,Confirmed,Wild,Goose,19/01/2017,20/01/2017,,
222693,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Sachsen,Dresden,51.07,13.67,OIE,Confirmed,Wild,Wild Duck,19/01/2017,20/01/2017,,
222741,Influenza - Avian,H5N8 HPAI,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Aquileia,45.736762,13.345811,OIE,Confirmed,Wild,Whooper Swan,19/01/2017,24/01/2017,,
222905,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Dolnoslaskie,Nieciszow,51.179373,17.302858,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),19/01/2017,25/01/2017,,
222906,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Dolnoslaskie,Wroclaw,51.120018,17.054722,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),19/01/2017,25/01/2017,,
222907,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Malopolske,Krakow,50.034083,19.993528,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),19/01/2017,25/01/2017,,
222908,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Opolskie,Kantorowice Zwirownia,50.747942,17.577742,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),19/01/2017,25/01/2017,,
222935,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Romania,Giurgiu,Calugareni,44.173441,25.988073,OIE,Confirmed,Wild,Whooper Swan,19/01/2017,27/01/2017,,
223046,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Midi-Pyrenees,BARCUGNAN,43.379722,0.406944,OIE,Confirmed,Wild,Buzzard,19/01/2017,27/01/2017,,
223154,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Netherlands,Gelderland,Bemmel,51.888,5.894,OIE,Confirmed,Wild,Anatidae (Unidentified),19/01/2017,01/02/2017,,
223184,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Ireland,Longford,Co. Leitrim,53.92,-7.67,OIE,Confirmed,Wild,Whooper Swan,19/01/2017,03/02/2017,,
223252,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Bulgaria,Dobrich,Durankulak,43.51885,28.37738,National authorities,Confirmed,Wild,Unspecified Bird,19/01/2017,25/01/2017,,
223253,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Bulgaria,Burgas,Pomorie,42.73668,27.5428,National authorities,Confirmed,Wild,Unspecified Bird,19/01/2017,25/01/2017,,
223408,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Nitra,Okolicna na Ostrove,47.796009,17.975387,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),19/01/2017,05/02/2017,,
224511,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Somogy,Gy?k?nyes,46.2478,16.9781,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),19/01/2017,28/02/2017,,
224512,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Veszprem,Balatonalm?di,47.0272,18.0186,OIE,Confirmed,Wild,Greater White-Fronted Goose (Anser Albifrons),19/01/2017,28/02/2017,,
224513,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Zala,Keszthely,46.7586,17.2539,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),19/01/2017,28/02/2017,,
226132,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Austria,Oberosterreich,Ober?sterreich,48.08,13.9,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),19/01/2017,06/04/2017,,
222684,Influenza - Avian,H5N8 HPAI,Europe,Southern Europe,Slovenia,Pomurska,Rankovci,46.6717,16.0778,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),18/01/2017,24/01/2017,,
222715,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Bratislava,Vysoka pri Morave,48.3,16.92,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),18/01/2017,22/01/2017,,
222904,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Zachodnio-Pomorskie,Szczecinek,53.7069,16.691036,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),18/01/2017,25/01/2017,,
222934,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Romania,Galati,Ivesti,45.67924,27.51585,OIE,Confirmed,Wild,Whooper Swan,18/01/2017,27/01/2017,,
223153,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Netherlands,Zuid-holland,Hoogmade,52.16,4.562,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),18/01/2017,01/02/2017,,
223183,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Ireland,Roscommon,Co. Roscommon,53.59,-8.25,OIE,Confirmed,Wild,Whooper Swan,18/01/2017,03/02/2017,,
223250,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Bulgaria,Burgas,Burgas,42.5507,27.42727,National authorities,Confirmed,Wild,Unspecified Bird,18/01/2017,20/01/2017,,
223407,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Trnava,Dolny Bar,47.97,17.72,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),18/01/2017,05/02/2017,,
224508,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Somogy,Si?fok,46.9111,18.0442,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),18/01/2017,28/02/2017,,
224509,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Borsod-abauj-zemplen,S?rospatak,48.3153,21.5714,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),18/01/2017,28/02/2017,,
224510,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Jasz-nagykun-szolnok,Mezot?r,47.0006,20.6325,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),18/01/2017,28/02/2017,,
226131,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Austria,Burgenland,Nieder?sterreich,48.12,16.81,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),18/01/2017,06/04/2017,,
222682,Influenza - Avian,H5N8 HPAI,Europe,Southern Europe,Slovenia,Podravska,lake Ptuj,46.3994,15.9106,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),17/01/2017,24/01/2017,,
222683,Influenza - Avian,H5N8 HPAI,Europe,Southern Europe,Slovenia,Podravska,Pragersko,46.3797,15.67,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),17/01/2017,24/01/2017,,
222713,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Nitra,Trnovec nad Vahom,48.13,17.92,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),17/01/2017,22/01/2017,,
222714,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Trnava,Puste Ulany,48.22,17.58,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),17/01/2017,22/01/2017,,
222748,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,T?bor,49.414,14.6698,OIE,Confirmed,Wild,Mallard,17/01/2017,25/01/2017,,
222748,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,T?bor,49.414,14.6698,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),17/01/2017,25/01/2017,,
222749,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Praha,Prague,50.0825,14.4626,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),17/01/2017,25/01/2017,,
222750,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Praha,Prague,50.0825,14.4626,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),17/01/2017,25/01/2017,,
222903,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Dolnoslaskie,Wroclaw,51.117519,17.037051,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),17/01/2017,25/01/2017,,
223045,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,VAIR SUR LOIRE,47.395154,-1.106358,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),17/01/2017,27/01/2017,,
226129,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Austria,Oberosterreich,Salzburg,47.98,13.9,OIE,Confirmed,Wild,Tufted Duck,17/01/2017,06/04/2017,,
226130,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Austria,Wien,Wien,48.24,16.4,OIE,Confirmed,Wild,Mallard,17/01/2017,06/04/2017,,
226130,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Austria,Wien,Wien,48.24,16.4,OIE,Confirmed,Wild,Heron,17/01/2017,06/04/2017,,
226130,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Austria,Wien,Wien,48.24,16.4,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),17/01/2017,06/04/2017,,
226130,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Austria,Wien,Wien,48.24,16.4,OIE,Confirmed,Wild,Black Headed Gull (Chroicocephalus Ridibundus),17/01/2017,06/04/2017,,
222688,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Mecklenburg-Vorpommern,Ludwigslust-Parchim,53.36,11.16,OIE,Confirmed,Wild,Unspecified Bird,16/01/2017,20/01/2017,,
222689,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,L?neburg,53.18,10.74,OIE,Confirmed,Wild,Wild Duck,16/01/2017,20/01/2017,,
222707,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Nitra,Surany,48.097542,18.216502,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),16/01/2017,22/01/2017,,
222708,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Nitra,Zeliezovce,48.05,18.65,OIE,Confirmed,Wild,Grey Heron,16/01/2017,22/01/2017,,
222709,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Banska Bystrica,Rimavska Sobota,48.383762,20.002749,OIE,Confirmed,Wild,Mallard,16/01/2017,22/01/2017,,
222710,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Trnava,Sekule,48.6,16.99,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),16/01/2017,22/01/2017,,
222711,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Trnava,Skalica,48.84,17.19,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),16/01/2017,22/01/2017,,
222712,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Trnava,Trhova Hradska,47.99,17.75,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),16/01/2017,22/01/2017,,
222733,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Severomoravsky,Olomouc,49.6071,17.2444,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),16/01/2017,17/01/2017,,
222747,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Vychodocesky,Hradec Kr?lov?,50.4107,16.1671,OIE,Confirmed,Wild,Mallard,16/01/2017,25/01/2017,,
222801,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Severomoravsky,Olomouc,49.6071,17.2444,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),16/01/2017,17/01/2017,,
223055,Influenza - Avian,H5N5 HPAI,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,Village of Sostis,41.3708,26.3361,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),16/01/2017,27/01/2017,,
223248,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Bulgaria,Burgas,Chernomorets,42.33136,27.42422,National authorities,Confirmed,Wild,Unspecified Bird,16/01/2017,18/01/2017,,
223249,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Bulgaria,Dobrich,Kavarna,43.51885,28.37738,National authorities,Confirmed,Wild,Unspecified Bird,16/01/2017,18/01/2017,,
223335,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Sweden,Gotlands Laen,Gotland,56.99,18.39,OIE,Confirmed,Wild,Peregrine Falcon,16/01/2017,03/02/2017,,
223433,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Sweden,Oestergoetlands Laen,Kv?d?,58.060921,16.787496,OIE,Confirmed,Wild,White Tailed Eagle (Haliaeetus Albicilla),16/01/2017,03/02/2017,,
224504,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Veszprem,Mih?lyh?za,47.3283,17.3214,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),16/01/2017,28/02/2017,,
224505,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Csongrad,Szentes,46.6622,20.2542,OIE,Confirmed,Wild,Cormorant,16/01/2017,28/02/2017,,
224506,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Fejer,Sz?kesfeh?rv?r,47.1992,18.3992,OIE,Confirmed,Wild,Greylag Goose,16/01/2017,28/02/2017,,
224507,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Jasz-nagykun-szolnok,Mezot?r,47.0006,20.36325,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),16/01/2017,28/02/2017,,
226128,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Austria,Niederosterreich,Nieder?sterreich,48.77,14.99,OIE,Confirmed,Wild,Buzzard,16/01/2017,06/04/2017,,
226128,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Austria,Niederosterreich,Nieder?sterreich,48.77,14.99,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),16/01/2017,06/04/2017,,
222685,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Finland,Western Finland,Kemi?nsaari,60.142013,22.679232,OIE,Confirmed,Wild,White Tailed Eagle (Haliaeetus Albicilla),15/01/2017,20/01/2017,,
222705,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Nitra,Imel,47.89597,18.118849,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),15/01/2017,22/01/2017,,
222706,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Nitra,Zemianska Olca - Lipove,47.842619,17.883227,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),15/01/2017,22/01/2017,,
222833,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Ukraine,Ternopil's'ka,Vilkhovets,48.567905,26.193884,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),15/01/2017,18/01/2017,,
222704,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Bratislava,Male Levare,48.5,16.95,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),14/01/2017,22/01/2017,,
222732,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Praha,Prague,50.0956,14.4203,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),14/01/2017,17/01/2017,,
222800,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Praha,Prague,50.0956,14.4203,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),14/01/2017,17/01/2017,,
222832,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Romania,Bucuresti,Catrunesti,44.5522,26.3825,OIE,Confirmed,Wild,Whooper Swan,14/01/2017,19/01/2017,,
222948,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Romania,Constanta,Constanta,44.26384,28.29047,OIE,Confirmed,Wild,Whooper Swan,14/01/2017,19/01/2017,,
222949,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Romania,Constanta,Constanta,44.26384,28.29047,OIE,Confirmed,Wild,Whooper Swan,14/01/2017,19/01/2017,,
223138,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Finland,Western Finland,Rauma,61.59384,22.16074,OIE,Confirmed,Wild,White Tailed Eagle (Haliaeetus Albicilla),14/01/2017,27/01/2017,,
222687,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Bayern,Neuburg-Schrobenhausen,48.74,11.24,OIE,Confirmed,Wild,Unspecified Bird,13/01/2017,20/01/2017,,
222703,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Nitra,Sokolce,47.871292,17.825776,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),13/01/2017,22/01/2017,,
222720,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Ireland,Tipperary,Co. Tipperary,53,-8.13,OIE,Confirmed,Wild,Whooper Swan,13/01/2017,23/01/2017,,
222813,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Zachodnio-Pomorskie,Walcz,53.270714,16.469589,OIE,Confirmed,Wild,Mallard,13/01/2017,18/01/2017,,
222813,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Zachodnio-Pomorskie,Walcz,53.270714,16.469589,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),13/01/2017,18/01/2017,,
223182,Influenza - Avian,H5 HPAI,Europe,Southern Europe,North Macedonia,Negotino,Dzidimirci,41.549985,22.058624,OIE,Confirmed,Wild,Mallard,13/01/2017,03/02/2017,,
223247,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Bulgaria,Varna,Devnya,43.25701,27.59573,National authorities,Confirmed,Wild,Unspecified Bird,13/01/2017,18/01/2017,,
223432,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Sweden,Oestergoetlands Laen,Kv?d?,58.060921,16.787496,OIE,Confirmed,Wild,White Tailed Eagle (Haliaeetus Albicilla),13/01/2017,03/02/2017,,
224500,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Somogy,Si?fok,46.9111,18.0442,OIE,Confirmed,Wild,Mallard,13/01/2017,28/02/2017,,
224501,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Somogy,Gy?k?nyes,46.2478,16.9781,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),13/01/2017,28/02/2017,,
224502,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Somogy,Berzence,46.1892,17.1172,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),13/01/2017,28/02/2017,,
224503,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Tolna,Nagym?nyok,46.2819,18.4581,OIE,Confirmed,Wild,Great Egret (Ardea Alba),13/01/2017,28/02/2017,,
226127,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Austria,Steiermark,Steiermark,47.02,15.46,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),13/01/2017,06/04/2017,,
222327,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Aquitaine,Nerac,44.147971,0.345039,OIE,Confirmed,Wild,Mallard,12/01/2017,13/01/2017,,
222395,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Romania,Constanta,Constanta,44.1011,28.3938,OIE,Confirmed,Wild,Whooper Swan,12/01/2017,19/01/2017,,
222702,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Zilna,Zilinska Lehota,49.25,18.68,OIE,Confirmed,Wild,Eurasian Blackbird (Turdus Merula),12/01/2017,22/01/2017,,
222947,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Romania,Constanta,Constanta,44.26384,28.29047,OIE,Confirmed,Wild,Whooper Swan,12/01/2017,19/01/2017,,
223244,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Bulgaria,Sofia-city,Sofia City,42.65076,23.36351,National authorities,Confirmed,Wild,Unspecified Bird,12/01/2017,13/01/2017,,
223246,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Bulgaria,Varna,Varna,43.20967,27.87282,National authorities,Confirmed,Wild,Unspecified Bird,12/01/2017,18/01/2017,,
224499,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Somogy,Gy?k?nyes,46.2506,16.9908,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),12/01/2017,28/02/2017,,
226126,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Austria,Steiermark,Steiermark,46.95,15.51,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),12/01/2017,06/04/2017,,
226126,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Austria,Steiermark,Steiermark,46.95,15.51,OIE,Confirmed,Wild,Great Cormorant (Phalacrocorax Carbo),12/01/2017,06/04/2017,,
222701,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Nitra,Dvory nad Zitavou,47.966086,18.239812,OIE,Confirmed,Wild,Whooper Swan,11/01/2017,22/01/2017,,
222731,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Severomoravsky,Olomouc,49.6026,17.2354,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),11/01/2017,17/01/2017,,
222792,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Aquitaine,Miramont-Sensacq,43.595833,-0.325833,OIE,Confirmed,Wild,Buzzard,11/01/2017,16/01/2017,,
222799,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Severomoravsky,Olomouc,49.6026,17.2354,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),11/01/2017,17/01/2017,,
222812,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Dolnoslaskie,Zgorzelec,51.1457,15.0036,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),11/01/2017,18/01/2017,,
222835,Influenza - Avian,H5N8 HPAI,Europe,Southern Europe,Croatia,Virovitica-podravina,Virovitica city,45.8825,17.3856,OIE,Confirmed,Wild,Great Cormorant (Phalacrocorax Carbo),11/01/2017,19/01/2017,,
223431,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Sweden,Oestergoetlands Laen,Valdemarsvik,58.2,16.6,OIE,Confirmed,Wild,White Tailed Eagle (Haliaeetus Albicilla),11/01/2017,03/02/2017,,
222300,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Netherlands,Utrecht,Den Dolder,52.153,5.244,OIE,Confirmed,Wild,Anatidae (Unidentified),10/01/2017,12/01/2017,,
222317,Influenza - Avian,H5N8 HPAI,Europe,Southern Europe,Slovenia,Podravska,Pragersko,46.3786,15.6719,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),10/01/2017,12/01/2017,,
222325,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Romania,Giurgiu,Giurgiu,44.153812,25.763426,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),10/01/2017,12/01/2017,,
222330,Influenza - Avian,H5N8 HPAI,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Gorizia,45.71034,13.48683,OIE,Confirmed,Wild,Gadwall,10/01/2017,13/01/2017,,
