"observation.date","Species","Country","Serotype","source","flu","geometry","X","Y","serotype_HN"
2020-11-11,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N8 HPAI","fao",1,"c(4218287.77173653, 3603384.95441956)",4218287.77173653,3603384.95441956,"H5N8"
2020-11-11,"Herring Gull:larus Argentatus(Laridae)","Denmark","H5N8 HPAI","fao",1,"c(4235592.49606074, 3553069.061038)",4235592.49606074,3553069.061038,"H5N8"
2020-11-11,"Charadrius Pallidus","Germany","H5N8 HPAI","fao",1,"c(4233061.70515017, 3532432.95892883)",4233061.70515017,3532432.95892883,"H5N8"
2020-11-11,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4280094.26097479, 3404911.01227485)",4280094.26097479,3404911.01227485,"H5N8"
2020-11-10,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4257442.17076498, 3437434.15112308)",4257442.17076498,3437434.15112308,"H5N8"
2020-11-10,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4268693.05371803, 3447312.97272162)",4268693.05371803,3447312.97272162,"H5N8"
2020-11-10,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4257487.61104641, 3440772.40385969)",4257487.61104641,3440772.40385969,"H5N8"
2020-11-10,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4247562.03902046, 3434237.86965498)",4247562.03902046,3434237.86965498,"H5N8"
2020-11-10,"Accipitridae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4328878.07582984, 3428112.13028365)",4328878.07582984,3428112.13028365,"H5N8"
2020-11-10,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4295305.18945795, 3411482.19280261)",4295305.18945795,3411482.19280261,"H5N8"
2020-11-10,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4233061.70515017, 3532432.95892883)",4233061.70515017,3532432.95892883,"H5N8"
2020-11-10,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4299624.4788907, 3490473.08572268)",4299624.4788907,3490473.08572268,"H5N8"
2020-11-10,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4307354.56103221, 3475977.3457069)",4307354.56103221,3475977.3457069,"H5N8"
2020-11-10,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4322292.98016405, 3499327.03995574)",4322292.98016405,3499327.03995574,"H5N8"
2020-11-10,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4322293.608146, 3497101.39887297)",4322293.608146,3497101.39887297,"H5N8"
2020-11-10,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4320352.56812591, 3492649.97581723)",4320352.56812591,3492649.97581723,"H5N8"
2020-11-10,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4204491.32942049, 3362740.74206521)",4204491.32942049,3362740.74206521,"H5N8"
2020-11-10,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4135863.16050292, 3362657.14155594)",4135863.16050292,3362657.14155594,"H5N8"
2020-11-10,"Gull","Germany","H5N8 HPAI","fao",1,"c(4131957.79091911, 3365036.07065172)",4131957.79091911,3365036.07065172,"H5N8"
2020-11-10,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4131031.22422309, 3391804.47024825)",4131031.22422309,3391804.47024825,"H5N8"
2020-11-10,"Gull","Germany","H5N8 HPAI","fao",1,"c(4289492.12732747, 3484970.27343758)",4289492.12732747,3484970.27343758,"H5N8"
2020-11-10,"Mute Swan:cygnus Olor(Anatidae)","United Kingdom","H5N8 HPAI","fao",1,"c(3271318.15476473, 3638787.36746951)",3271318.15476473,3638787.36746951,"H5N8"
2020-11-10,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N8 HPAI","fao",1,"c(4229292.783992, 3554210.44572764)",4229292.783992,3554210.44572764,"H5N8"
2020-11-10,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N8 HPAI","fao",1,"c(4229798.41289561, 3563382.92590077)",4229798.41289561,3563382.92590077,"H5N8"
2020-11-10,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N8 HPAI","fao",1,"c(4227969.96628008, 3556986.18944746)",4227969.96628008,3556986.18944746,"H5N8"
2020-11-10,"Herring Gull:larus Argentatus(Laridae)","Denmark","H5N8 HPAI","fao",1,"c(4250465.92995485, 3536958.01189487)",4250465.92995485,3536958.01189487,"H5N8"
2020-11-10,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4144310.73914191, 3356772.26724851)",4144310.73914191,3356772.26724851,"H5N8"
2020-11-10,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4265793.76549138, 3308232.27951035)",4265793.76549138,3308232.27951035,"H5N8"
2020-11-09,"Greylag Goose","Netherlands","H5N8 HPAI","fao",1,"c(4045285.19440502, 3353602.73519685)",4045285.19440502,3353602.73519685,"H5N8"
2020-11-09,"Greylag Goose","Netherlands","H5N8 HPAI","fao",1,"c(3953734.26721079, 3239121.75137244)",3953734.26721079,3239121.75137244,"H5N8"
2020-11-09,"Mallard:anas Platyrhynchos(Anatidae)","Netherlands","H5N8 HPAI","fao",1,"c(3946478.99721113, 3243012.20831195)",3946478.99721113,3243012.20831195,"H5N8"
2020-11-09,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4232419.91040983, 3532445.18692387)",4232419.91040983,3532445.18692387,"H5N8"
2020-11-09,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4212194.95242577, 3379258.36934142)",4212194.95242577,3379258.36934142,"H5N8"
2020-11-09,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4206968.65632112, 3382719.0087218)",4206968.65632112,3382719.0087218,"H5N8"
2020-11-09,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4160406.01802613, 3398525.79334568)",4160406.01802613,3398525.79334568,"H5N8"
2020-11-09,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4200569.49467445, 3284913.53600404)",4200569.49467445,3284913.53600404,"H5N8"
2020-11-09,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4199973.2236708, 3368418.00912461)",4199973.2236708,3368418.00912461,"H5N8"
2020-11-09,"Anatidae (Incognita)","Germany","H5N5 HPAI","fao",1,"c(4268267.29788567, 3467350.18239555)",4268267.29788567,3467350.18239555,"H5N5"
2020-11-09,"Mute Swan:cygnus Olor(Anatidae)","Netherlands","H5N8 HPAI","fao",1,"c(3945293.00515643, 3236403.6013893)",3945293.00515643,3236403.6013893,"H5N8"
2020-11-09,"Lesser Black-Backed Gull:larus Fuscus(Laridae)","United Kingdom","H5N8 HPAI","fao",1,"c(3630136.86599389, 3293979.33740474)",3630136.86599389,3293979.33740474,"H5N8"
2020-11-09,"Mute Swan:cygnus Olor(Anatidae)","United Kingdom","H5N8 HPAI","fao",1,"c(3478786.12886216, 3137922.72998777)",3478786.12886216,3137922.72998777,"H5N8"
2020-11-09,"Eurasian Buzzard (Common Buzzard):Buteo Buteo(Accipitridae)","Denmark","H5N8 HPAI","fao",1,"c(4273789.08787535, 3548008.76948632)",4273789.08787535,3548008.76948632,"H5N8"
2020-11-09,"Greylag Goose","Denmark","H5N8 HPAI","fao",1,"c(4311222.82608457, 3763385.79431041)",4311222.82608457,3763385.79431041,"H5N8"
2020-11-09,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N8 HPAI","fao",1,"c(4287462.06541871, 3596073.31556295)",4287462.06541871,3596073.31556295,"H5N8"
2020-11-09,"Gadwall","Denmark","H5N8 HPAI","fao",1,"c(4262724.03306392, 3614316.97332861)",4262724.03306392,3614316.97332861,"H5N8"
2020-11-09,"Mute Swan:cygnus Olor(Anatidae)","Netherlands","H5N1 HPAI","fao",1,"c(3961209.23205424, 3303312.03211924)",3961209.23205424,3303312.03211924,"H5N1"
2020-11-09,"Mute Swan:cygnus Olor(Anatidae)","Netherlands","H5N8 HPAI","fao",1,"c(3967998.57980989, 3312863.02117923)",3967998.57980989,3312863.02117923,"H5N8"
2020-11-09,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N5 HPAI","fao",1,"c(4228621.46285947, 3555125.42219654)",4228621.46285947,3555125.42219654,"H5N5"
2020-11-09,"Peregrin Falcon:falco Peregrinus(Falconidae)","Sweden","H5N8 HPAI","fao",1,"c(4513104.43791809, 3611421.19507784)",4513104.43791809,3611421.19507784,"H5N8"
2020-11-08,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4254070.7179415, 3430802.73072201)",4254070.7179415,3430802.73072201,"H5N8"
2020-11-08,"Black Swan:cygnus Atratus(Anatidae)","United Kingdom","H5N8 HPAI","fao",1,"c(3371540.98244751, 3155956.01292773)",3371540.98244751,3155956.01292773,"H5N8"
2020-11-08,"Eurasian Buzzard (Common Buzzard):Buteo Buteo(Accipitridae)","Denmark","H5N8 HPAI","fao",1,"c(4297167.22758939, 3599228.10172554)",4297167.22758939,3599228.10172554,"H5N8"
2020-11-07,"Gull","Germany","H5N8 HPAI","fao",1,"c(4316418.66001583, 3442574.71273449)",4316418.66001583,3442574.71273449,"H5N8"
2020-11-07,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4268826.48571075, 3516311.70321309)",4268826.48571075,3516311.70321309,"H5N8"
2020-11-07,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4340474.64555186, 3480449.25404755)",4340474.64555186,3480449.25404755,"H5N8"
2020-11-07,"Curlew","Belgium","H5N8 HPAI","fao",1,"c(3820273.21893153, 3143347.38395204)",3820273.21893153,3143347.38395204,"H5N8"
2020-11-07,"Anatidae (Incognita)","Belgium","H5N8 HPAI","fao",1,"c(3830472.13599786, 3122243.26802145)",3830472.13599786,3122243.26802145,"H5N8"
2020-11-07,"Eurasian Buzzard (Common Buzzard):Buteo Buteo(Accipitridae)","Netherlands","H5N8 HPAI","fao",1,"c(3959109.25608949, 3218638.29792274)",3959109.25608949,3218638.29792274,"H5N8"
2020-11-07,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4322293.608146, 3497101.39887297)",4322293.608146,3497101.39887297,"H5N8"
2020-11-07,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4310523.37552338, 3440358.40133454)",4310523.37552338,3440358.40133454,"H5N8"
2020-11-07,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4285532.17448348, 3426012.17126152)",4285532.17448348,3426012.17126152,"H5N8"
2020-11-07,"Bean Goose (Anser Fabalis)","Netherlands","H5N5 HPAI","fao",1,"c(3973642.81068736, 3199754.5829842)",3973642.81068736,3199754.5829842,"H5N5"
2020-11-07,"Gull","Germany","H5N8 HPAI","fao",1,"c(4542119.96598992, 3447737.1724069)",4542119.96598992,3447737.1724069,"H5N8"
2020-11-07,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N8 HPAI","fao",1,"c(4272888.86368066, 3536733.64767355)",4272888.86368066,3536733.64767355,"H5N8"
2020-11-07,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N8 HPAI","fao",1,"c(4273935.672181, 3585009.13019176)",4273935.672181,3585009.13019176,"H5N8"
2020-11-07,"Brent Goose:branta Bernicla(Anatidae)","Denmark","H5N8 HPAI","fao",1,"c(4280392.86539945, 3526835.25170034)",4280392.86539945,3526835.25170034,"H5N8"
2020-11-06,"Crane","Germany","H5N8 HPAI","fao",1,"c(4514974.33211295, 3308426.28607757)",4514974.33211295,3308426.28607757,"H5N8"
2020-11-06,"Anatidae (Incognita)","Germany","H5N5 HPAI","fao",1,"c(4532797.22932921, 3479620.61007866)",4532797.22932921,3479620.61007866,"H5N5"
2020-11-06,"Gull","Germany","H5N8 HPAI","fao",1,"c(4543558.21242798, 3472318.64215121)",4543558.21242798,3472318.64215121,"H5N8"
2020-11-06,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4532797.22932921, 3479620.61007866)",4532797.22932921,3479620.61007866,"H5N8"
2020-11-06,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4261971.32075453, 3484118.89253531)",4261971.32075453,3484118.89253531,"H5N8"
2020-11-06,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4250313.35223749, 3485393.13615311)",4250313.35223749,3485393.13615311,"H5N8"
2020-11-06,"Unspecified Bird","Germany","H5N8 HPAI","fao",1,"c(4252308.56288202, 3488702.36547322)",4252308.56288202,3488702.36547322,"H5N8"
2020-11-06,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4252956.5420814, 3488692.90605889)",4252956.5420814,3488692.90605889,"H5N8"
2020-11-06,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4256572.92444165, 3421864.48143316)",4256572.92444165,3421864.48143316,"H5N8"
2020-11-06,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4256611.69979256, 3471946.97401422)",4256611.69979256,3471946.97401422,"H5N8"
2020-11-06,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4257216.00211762, 3468599.88671226)",4257216.00211762,3468599.88671226,"H5N8"
2020-11-06,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4256596.1956345, 3470834.23353987)",4256596.1956345,3470834.23353987,"H5N8"
2020-11-06,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4257851.62728277, 3467478.36672789)",4257851.62728277,3467478.36672789,"H5N8"
2020-11-06,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4256321.99123928, 3497548.79304278)",4256321.99123928,3497548.79304278,"H5N8"
2020-11-06,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4289222.31707564, 3484967.8658785)",4289222.31707564,3484967.8658785,"H5N8"
2020-11-06,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4328911.74252709, 3408081.07037481)",4328911.74252709,3408081.07037481,"H5N8"
2020-11-06,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4251363.57684576, 3425276.75839047)",4251363.57684576,3425276.75839047,"H5N8"
2020-11-06,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4209672.18875111, 3384881.98050119)",4209672.18875111,3384881.98050119,"H5N8"
2020-11-06,"Peregrin Falcon:falco Peregrinus(Falconidae)","Sweden","H5N8 HPAI","fao",1,"c(4521374.47708917, 3626828.89830267)",4521374.47708917,3626828.89830267,"H5N8"
2020-11-06,"Swan","Germany","H5N8 HPAI","fao",1,"c(4325639.13932715, 3383594.39216573)",4325639.13932715,3383594.39216573,"H5N8"
2020-11-06,"Mute Swan:cygnus Olor(Anatidae)","United Kingdom","H5N8 HPAI","fao",1,"c(3683296.80647636, 3204785.55723366)",3683296.80647636,3204785.55723366,"H5N8"
2020-11-06,"Accipitridae (Incognita)","Denmark","H5N8 HPAI","fao",1,"c(4235885.49222766, 3577668.26289345)",4235885.49222766,3577668.26289345,"H5N8"
2020-11-06,"Eurasian Buzzard (Common Buzzard):Buteo Buteo(Accipitridae)","Denmark","H5N8 HPAI","fao",1,"c(4276247.80527259, 3535954.32997824)",4276247.80527259,3535954.32997824,"H5N8"
2020-11-06,"Peregrin Falcon:falco Peregrinus(Falconidae)","Denmark","H5N8 HPAI","fao",1,"c(4343213.35756729, 3582840.10088478)",4343213.35756729,3582840.10088478,"H5N8"
2020-11-06,"Owl","Germany","H5N8 HPAI","fao",1,"c(4302604.76396261, 3424802.65023331)",4302604.76396261,3424802.65023331,"H5N8"
2020-11-05,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4285641.73973503, 3440478.71761748)",4285641.73973503,3440478.71761748,"H5N8"
2020-11-05,"Goose","Denmark","H5N8 HPAI","fao",1,"c(4242669.3592392, 3545582.91567261)",4242669.3592392,3545582.91567261,"H5N8"
2020-11-05,"Gull","Germany","H5N8 HPAI","fao",1,"c(4260789.97459053, 3442955.17935407)",4260789.97459053,3442955.17935407,"H5N8"
2020-11-05,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4256572.92444165, 3421864.48143316)",4256572.92444165,3421864.48143316,"H5N8"
2020-11-05,"Gull","Germany","H5N8 HPAI","fao",1,"c(4289222.31707564, 3484967.8658785)",4289222.31707564,3484967.8658785,"H5N8"
2020-11-05,"Black Headed Gull (Chroicocephalus Ridibundus)","Denmark","H5N8 HPAI","fao",1,"c(4247913.27155262, 3537739.63665841)",4247913.27155262,3537739.63665841,"H5N8"
2020-11-05,"Black Swan:cygnus Atratus(Anatidae)","United Kingdom","H5N8 HPAI","fao",1,"c(3373831.8211808, 3155322.03004201)",3373831.8211808,3155322.03004201,"H5N8"
2020-11-05,"Black Swan:cygnus Atratus(Anatidae)","United Kingdom","H5N8 HPAI","fao",1,"c(3371540.98244751, 3155956.01292773)",3371540.98244751,3155956.01292773,"H5N8"
2020-11-05,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N8 HPAI","fao",1,"c(4292178.48987811, 3627353.68397564)",4292178.48987811,3627353.68397564,"H5N8"
2020-11-05,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N8 HPAI","fao",1,"c(4241519.02984874, 3561629.4174211)",4241519.02984874,3561629.4174211,"H5N8"
2020-11-05,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N8 HPAI","fao",1,"c(4279199.94007992, 3525699.60526709)",4279199.94007992,3525699.60526709,"H5N8"
2020-11-05,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N8 HPAI","fao",1,"c(4273637.16184918, 3570578.83469527)",4273637.16184918,3570578.83469527,"H5N8"
2020-11-05,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N8 HPAI","fao",1,"c(4290662.76311999, 3777597.35640053)",4290662.76311999,3777597.35640053,"H5N8"
2020-11-04,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4237770.02139388, 3508972.64724133)",4237770.02139388,3508972.64724133,"H5N8"
2020-11-04,"Gull","Germany","H5N8 HPAI","fao",1,"c(4237308.83318686, 3518998.10033984)",4237308.83318686,3518998.10033984,"H5N8"
2020-11-04,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4259391.71908395, 3485265.01774005)",4259391.71908395,3485265.01774005,"H5N8"
2020-11-04,"Accipitridae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4244942.48285616, 3474347.22867057)",4244942.48285616,3474347.22867057,"H5N8"
2020-11-04,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4265716.58873697, 3471831.12792561)",4265716.58873697,3471831.12792561,"H5N8"
2020-11-04,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4260064.55754401, 3486788.06694405)",4260064.55754401,3486788.06694405,"H5N8"
2020-11-04,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4237131.80867505, 3514589.72161348)",4237131.80867505,3514589.72161348,"H5N8"
2020-11-04,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4235368.09599419, 3472285.83424048)",4235368.09599419,3472285.83424048,"H5N8"
2020-11-04,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4242516.7585651, 3465614.23897871)",4242516.7585651,3465614.23897871,"H5N8"
2020-11-04,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4532797.22932921, 3479620.61007866)",4532797.22932921,3479620.61007866,"H5N8"
2020-11-04,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4260890.60768904, 3450744.49008339)",4260890.60768904,3450744.49008339,"H5N8"
2020-11-04,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4254007.06898209, 3426351.76126492)",4254007.06898209,3426351.76126492,"H5N8"
2020-11-04,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4282769.39698217, 3409340.38373392)",4282769.39698217,3409340.38373392,"H5N8"
2020-11-04,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4266887.38112788, 3460688.32724074)",4266887.38112788,3460688.32724074,"H5N8"
2020-11-04,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4263682.85097261, 3465177.90536633)",4263682.85097261,3465177.90536633,"H5N8"
2020-11-04,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4266090.96695387, 3448455.37949369)",4266090.96695387,3448455.37949369,"H5N8"
2020-11-04,"Mute Swan:cygnus Olor(Anatidae)","Belgium","H5N8 HPAI","fao",1,"c(3821942.9311962, 3145132.26221109)",3821942.9311962,3145132.26221109,"H5N8"
2020-11-04,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4194949.63554417, 3379679.39371992)",4194949.63554417,3379679.39371992,"H5N8"
2020-11-04,"Eurasian Wigeon:anas Penelope(Anatidae)","Netherlands","H5N8 HPAI","fao",1,"c(4036574.61543198, 3330691.49069031)",4036574.61543198,3330691.49069031,"H5N8"
2020-11-04,"Goose","Netherlands","H5N8 HPAI","fao",1,"c(4014862.41792264, 3348739.93983938)",4014862.41792264,3348739.93983938,"H5N8"
2020-11-04,"Goose","Netherlands","H5N8 HPAI","fao",1,"c(3974074.11910676, 3245471.60741986)",3974074.11910676,3245471.60741986,"H5N8"
2020-11-03,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4297545.88133735, 3463774.74667772)",4297545.88133735,3463774.74667772,"H5N8"
2020-11-03,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4251249.93234311, 3504299.53075765)",4251249.93234311,3504299.53075765,"H5N8"
2020-11-03,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4250674.15163222, 3466467.13585381)",4250674.15163222,3466467.13585381,"H5N8"
2020-11-03,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4255596.00674452, 3491994.15301381)",4255596.00674452,3491994.15301381,"H5N8"
2020-11-03,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4264568.80246394, 3430666.42595789)",4264568.80246394,3430666.42595789,"H5N8"
2020-11-03,"Owl","Germany","H5N8 HPAI","fao",1,"c(4268480.70669421, 3428395.73433638)",4268480.70669421,3428395.73433638,"H5N8"
2020-11-03,"Gull","Germany","H5N8 HPAI","fao",1,"c(4318347.19869634, 3380254.39069612)",4318347.19869634,3380254.39069612,"H5N8"
2020-11-03,"Greylag Goose","Netherlands","H5N8 HPAI","fao",1,"c(4043146.37301052, 3328081.97576573)",4043146.37301052,3328081.97576573,"H5N8"
2020-11-03,"Eurasian Wigeon:anas Penelope(Anatidae)","Netherlands","H5N8 HPAI","fao",1,"c(4036771.09778862, 3334025.00853984)",4036771.09778862,3334025.00853984,"H5N8"
2020-11-03,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4242516.7585651, 3465614.23897871)",4242516.7585651,3465614.23897871,"H5N8"
2020-11-03,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4260064.55754401, 3486788.06694405)",4260064.55754401,3486788.06694405,"H5N8"
2020-11-03,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4258562.76011669, 3441073.41505291)",4258562.76011669,3441073.41505291,"H5N8"
2020-11-03,"Brent Goose:branta Bernicla(Anatidae)","United Kingdom","H5N8 HPAI","fao",1,"c(3469234.09248417, 3253736.02567738)",3469234.09248417,3253736.02567738,"H5N8"
2020-11-03,"Gull","Germany","H5N8 HPAI","fao",1,"c(4260789.97459053, 3442955.17935407)",4260789.97459053,3442955.17935407,"H5N8"
2020-11-03,"Brent Goose:branta Bernicla(Anatidae)","United Kingdom","H5N8 HPAI","fao",1,"c(3434901.35598662, 3136343.32924546)",3434901.35598662,3136343.32924546,"H5N8"
2020-11-03,"Mute Swan:cygnus Olor(Anatidae)","Netherlands","H5N8 HPAI","fao",1,"c(3946608.39540931, 3217327.3340196)",3946608.39540931,3217327.3340196,"H5N8"
2020-11-03,"Mute Swan:cygnus Olor(Anatidae)","Netherlands","H5N8 HPAI","fao",1,"c(3953105.48966238, 3221309.27737919)",3953105.48966238,3221309.27737919,"H5N8"
2020-11-03,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4103149.3990658, 3390761.96431994)",4103149.3990658,3390761.96431994,"H5N8"
2020-11-03,"Goose","Netherlands","H5N8 HPAI","fao",1,"c(4040488.05919839, 3351648.50158563)",4040488.05919839,3351648.50158563,"H5N8"
2020-11-03,"Goose","Netherlands","H5N8 HPAI","fao",1,"c(4041168.36914567, 3344176.0294132)",4041168.36914567,3344176.0294132,"H5N8"
2020-11-03,"Accipitridae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4257262.0401753, 3471938.11469101)",4257262.0401753,3471938.11469101,"H5N8"
2020-11-02,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4244649.47763339, 3456543.93067183)",4244649.47763339,3456543.93067183,"H5N8"
2020-11-02,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4256588.20421614, 3422977.23119745)",4256588.20421614,3422977.23119745,"H5N8"
2020-11-02,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4248631.65279234, 3502113.46519871)",4248631.65279234,3502113.46519871,"H5N8"
2020-11-02,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4222486.74791519, 3363453.23614653)",4222486.74791519,3363453.23614653,"H5N8"
2020-11-02,"Teal","Netherlands","H5N1 HPAI","fao",1,"c(4057960.66748503, 3365159.16986654)",4057960.66748503,3365159.16986654,"H5N1"
2020-11-02,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4250192.31317346, 3500883.8511141)",4250192.31317346,3500883.8511141,"H5N8"
2020-11-02,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4237131.80867505, 3514589.72161348)",4237131.80867505,3514589.72161348,"H5N8"
2020-11-02,"Anatidae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4249258.85718125, 3500898.1005568)",4249258.85718125,3500898.1005568,"H5N8"
2020-11-02,"Phasianidae (Unidentified):Phasianidae (Incognita)(Phasianidae)","Netherlands","H5N8 HPAI","fao",1,"c(3981459.17447111, 3282896.93047549)",3981459.17447111,3282896.93047549,"H5N8"
2020-11-02,"Teal","Netherlands","H5N1 HPAI","fao",1,"c(4048174.55608124, 3369047.21514509)",4048174.55608124,3369047.21514509,"H5N1"
2020-11-01,"Owl","Netherlands","H5N8 HPAI","fao",1,"c(4039319.26184121, 3331646.77772633)",4039319.26184121,3331646.77772633,"H5N8"
2020-11-01,"Owl","Sweden","H5N8 HPAI","fao",1,"c(4510279.24793038, 3615200.8884513)",4510279.24793038,3615200.8884513,"H5N8"
2020-10-31,"Curlew","Netherlands","H5N1 HPAI","fao",1,"c(4038008.55447984, 3366288.15759206)",4038008.55447984,3366288.15759206,"H5N1"
2020-10-31,"Mallard:anas Platyrhynchos(Anatidae)","Netherlands","H5N8 HPAI","fao",1,"c(4101523.02855846, 3340699.1017674)",4101523.02855846,3340699.1017674,"H5N8"
2020-10-31,"Greylag Goose","Netherlands","H5N8 HPAI","fao",1,"c(4048050.95376929, 3343412.23243778)",4048050.95376929,3343412.23243778,"H5N8"
2020-10-31,"Accipitridae (Incognita)","Germany","H5N8 HPAI","fao",1,"c(4246380.54802459, 3448126.69876482)",4246380.54802459,3448126.69876482,"H5N8"
